Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Category,Dist_Zipline_km
Faith Evangelical Mission Hospital,Hospital,5.5792819,-0.245048,OSM,0.53,614521670,Hospital,72.45039205360419
Family Health Hospital,Hospital,5.5728629,-0.1122041,OSM,0.53,785915055,Hospital,78.86183793207579
Father Thomas Allan Rooney Memorial Hospital,Hospital,5.801622,-2.4321471,OSM,0.63,787652346,Hospital,42.46209349798053
Fetteh Hope Hospital,Hospital,5.431858,-0.4771433,OSM,0.53,787083822,Hospital,85.31295847110985
Focos Orthopedic hospital,Hospital,5.7274744,-0.1851059,OSM,0.63,1195602513,Hospital,59.97967329356591
Focus Orthopedic,Hospital,5.736226,-0.1761659,OSM,0.53,787639638,Hospital,59.62357636840833
Fountain Care Hospital,Hospital,7.9544918,-2.6960758,OSM,0.53,488708454,Hospital,175.58571241006834
Fountain Medical Services,Hospital,6.5959653,0.5180955,"OSM,HDX,healthsites",0.81,11246707167,Hospital,41.08506022257067
Frimpong Boateng Medical Center,Hospital,6.6615016,-1.8205251,"OSM,HDX,healthsites",0.81,9765918910,Hospital,64.8139464005951
Fulera Maternity Clinic,Hospital,9.4321907,-0.860596,OSM,0.53,243542766,Hospital,101.37794931056396
GMC Hospital,Hospital,5.2802295,-1.9822029,OSM,0.53,787648877,Hospital,114.193272736927
Ga North Municipal Hospital,Hospital,5.6553167,-0.2778011,"OSM,HDX,healthsites",0.81,11408642496,Hospital,63.33981642654604
Garden City Hospital,Hospital,6.7114132,-1.56792,OSM,0.53,908925710,Hospital,42.96608618615755
Gary Marvin Memorial Hospital,Hospital,6.604927,-1.6603731,OSM,0.53,787178103,Hospital,58.26689314791419
General Family Hospital,Hospital,5.7243467,-0.0579181,"OSM,HDX,healthsites",0.81,8598911517,Hospital,68.1656078534285
German Egon Clinic,Hospital,5.6123628,-0.2143482,OSM,0.53,785913649,Hospital,70.14982987828208
Gewah Hospital,Hospital,5.5616504,-0.3100775,OSM,0.53,672444403,Hospital,72.47594817276098
Ghana Atomic Energy Commission Hospital,Hospital,5.6685831,-0.2315705,OSM,0.53,787379775,Hospital,63.66761703192358
Ghana Health Service clinic,Hospital,5.8501297,0.972323,OSM,0.53,785881345,Hospital,114.09321522619162
Ghana Police Hospital,Hospital,5.5684386,-0.181711,OSM,0.53,255511063,Hospital,76.00980479109664
Goaso Municipal Hospital,Hospital,6.8063708,-2.5212383,OSM,0.63,622139394,Hospital,69.16769638463707
Governmental Hospital,Hospital,5.5357761,-0.6922845,OSM,0.53,786544124,Hospital,78.62595665035177
Grace Memorial Hospital,Hospital,5.5970285,-0.1123414,OSM,0.53,543467738,Hospital,76.50414539900373
Graceland Specialist Hospital,Hospital,6.6624402,-1.5293751,"OSM,HDX,healthsites",0.81,11097151722,Hospital,46.182155470387826
Greater Grace Hospital,Hospital,5.7184862,-0.174098,OSM,0.53,786212491,Hospital,61.440936867127164
Green Shed Hospital,Hospital,6.1947913,-2.3273295,OSM,0.53,962283055,Hospital,17.452284443739806
Greenville Hospital,Hospital,5.7288187,0.0348352,"OSM,HDX,healthsites",0.81,11935637127,Hospital,74.71897317949181
Gumani Clinic,Hospital,9.4381682,-0.8364051,OSM,0.53,1160668465,Hospital,100.58798868010605
Gushiegu Government Hospital,Hospital,9.9298768,-0.2137065,OSM,0.63,697279762,Hospital,79.41403113626707
HEALTH CENTER,Hospital,5.9132585,-2.1250455,"OSM,HDX",0.67,13540377132,Hospital,49.66605857001662
HTU Clinic,Hospital,6.5983314,0.4650151,OSM,0.53,700860025,Hospital,35.59437265722339
Hain Polyclinic,Hospital,10.6925153,-2.4359607,"OSM,HDX,healthsites",0.82,12953710337,Hospital,182.73100095512427
Hajj Abdulai Yaro Memorial and Maternity Clinic,Hospital,5.585305,-0.1994805,OSM,0.53,710756868,Hospital,73.53848525646535
Half-Assini Government Hospital,Hospital,5.0536117,-2.8904725,OSM,0.53,851999247,Hospital,132.64088928850532
Ho Municipal Hospital,Hospital,6.6097972,0.4683804,OSM,0.53,700860068,Hospital,36.39213980809098
Ho Royal Hospital,Hospital,6.6311767,0.4774661,OSM,0.53,788120792,Hospital,38.240749882513995
Ho Teaching Hospital,Hospital,6.601217,0.4845129,OSM,0.53,252198855,Hospital,37.73269196404003
Hohoe Municipal Hospital,Hospital,7.1576668,0.47284,OSM,0.53,787650267,Hospital,81.5671683808612
Holy Family Hospital,Hospital,7.5916248,-1.9383163,OSM,0.53,678024895,Hospital,85.17339792468532
Holy Family Hospital,Hospital,7.4444666,-2.5879689,OSM,0.53,786233147,Hospital,139.62253006923137
Holy Family Hospital - Techiman,Hospital,7.5920208,-1.9396317,OSM,0.53,786243485,Hospital,85.30804017663357
Hospital Bungalow,Hospital,6.0676308,0.4005722,"OSM,HDX",0.67,12313457563,Hospital,53.48134915162737
Hôpital de Kouma-Apéyémé,Hospital,6.9771526,0.5579504,HDX,0.53,9275917829,Hospital,69.5105238511612
Inkoom Hospital,Hospital,5.6337052,-0.0983326,"OSM,HDX,healthsites",0.81,10537834823,Hospital,73.77685223827068
International Homeopatic Clinic,Hospital,5.635602,-0.16104,OSM,0.53,786943766,Hospital,70.21366528195928
International Maritime Hospital Ghana Limited,Hospital,5.6264872,-0.0267842,OSM,0.53,788661433,Hospital,78.84950769344093
International Medical & Dental Clinic,Hospital,5.6371824,-0.1646518,OSM,0.53,787397299,Hospital,69.8782495597116
International Mission Hospital,Hospital,6.0560359,0.9924101,OSM,0.53,465805352,Hospital,103.54234974044608
Jaang Clinic,Hospital,10.1975739,-2.4594702,OSM,0.53,786555100,Hospital,182.15745110780446
Jasikan District Hospital,Hospital,7.4016712,0.4638923,"OSM,HDX,healthsites",0.81,8614141931,Hospital,68.45183509335052
Jubail Specialist Hospital,Hospital,5.6256371,-0.052081,"OSM,HDX,healthsites",0.82,8071501404,Hospital,77.31043664993823
Kabsad Scientific Hospital,Hospital,9.3988903,-0.8274158,OSM,0.53,785921045,Hospital,104.90032477377095
Kade Government Hospital,Hospital,6.1007397,-0.8396296,OSM,0.53,722365663,Hospital,44.98197347454273
Kamina Medical Center,Hospital,9.4618245,-0.8490297,OSM,0.53,785946802,Hospital,98.03398878724914
Kaneshie Polyclinic,Hospital,5.5745779,-0.2309253,OSM,0.63,356767423,Hospital,73.43823852790182
Karikari Brobbey Hospital,Hospital,5.5310976,-0.2615955,OSM,0.53,192082873,Hospital,77.03189800967394
Kenop Care Hospital,Hospital,6.5349856,-0.7527185,OSM,0.53,786339065,Hospital,50.0036633890439
Keta Municipal Hospital,Hospital,5.8882846,0.9823,OSM,0.53,247155734,Hospital,112.41846002278356
Kete Krachi Goverment Hospital,Hospital,7.7943838,-0.056682,OSM,0.53,786563182,Hospital,4.890457011801852
Ketu South District Hospital,Hospital,6.1172968,1.180022,OSM,0.53,247224773,Hospital,119.8398069307847
Kibi Government Hospital,Hospital,6.1670503,-0.5552595,OSM,0.53,786224222,Hospital,12.697775706160225
King Medical Consult,Hospital,6.6639225,-1.6433981,"OSM,HDX,healthsites",0.81,11400048516,Hospital,51.751834724400986
Kintampo District Hospital,Hospital,8.051439,-1.7316744,OSM,0.53,786143439,Hospital,116.6861176099732
Kintampo South District Hospital,Hospital,7.8905503,-1.7731557,OSM,0.53,787652931,Hospital,101.88237812683258
Kissi Health Centre,Hospital,5.0871197,-1.5060483,"OSM,healthsites",0.68,1347744297,Hospital,162.5099327330263
Klagon Maternity Home and Clinic,Hospital,5.6646743,-0.0499192,OSM,0.53,787644965,Hospital,73.92825092995948
Komfo Anokye Teaching Hospital,Hospital,6.6967953,-1.6297951,OSM,0.53,556253601,Hospital,47.894793640914
Konongo Hospital,Hospital,6.6239645,-1.2172439,OSM,0.53,787185921,Hospital,51.11621423878907
Korle Bu Policlinic,Hospital,5.537867,-0.2234721,OSM,0.53,298258033,Hospital,77.54808875739407
Korle Bu Teaching Hospital,Hospital,5.5380807,-0.2272021,OSM,0.53,303162760,Hospital,77.39526046396061
Kpandai District Hospital,Hospital,8.4595344,-0.0230896,OSM,0.53,1147978509,Hospital,73.16163268437786
Kpoeta (Kpɔ̃ta) CHPs Compound,Hospital,6.9095649,0.5429336,OSM,0.53,1327489971,Hospital,62.75005864656402
Kropo Charity Hospital,Hospital,6.7235479,-1.6344718,OSM,0.53,613752958,Hospital,45.79005469740494
Kujooni CHPS,Hospital,9.6699231,0.1957063,OSM,0.53,1056198891,Hospital,132.70059171050713
Kumasi South Urban Health Centre,Hospital,6.6510373,-1.5859483,OSM,0.53,786230085,Hospital,49.816813212086224
Kwahu Afram Plains North District Helalth Directorate,Hospital,7.0470736,-0.0846019,"OSM,HDX,healthsites",0.92,8499154369,Hospital,67.54291206870789
La General Hospital,Hospital,5.5553984,-0.1664951,OSM,0.53,787139418,Hospital,77.9962911687789
Landmark Medical Center,Hospital,5.6535323,-0.075951,"OSM,HDX,healthsites",0.82,10957156755,Hospital,73.27286156404811
Langbensi,Hospital,10.4078938,-0.5608496,OSM,0.53,786246312,Hospital,27.413102156129717
Lapaz Community Hospital,Hospital,5.6354204,-0.2153604,"OSM,HDX,healthsites",0.92,2148020987,Hospital,67.7407601947605
Lapaz Community Hospital,Hospital,5.6087666,-0.2537327,OSM,0.53,310088363,Hospital,69.0519688986257
Lawra Municipal Hospital,Hospital,10.6429732,-2.887975,OSM,0.63,176388864,Hospital,230.52196954349444
Lebanon Community Hospital,Hospital,5.720567,-0.0578471,"OSM,HDX,healthsites",0.81,9845769217,Hospital,68.49551000916489
Lekma Hospital,Hospital,5.6031207,-0.1200129,OSM,0.53,785917727,Hospital,75.50488647419805
Lighthouse Hospital,Hospital,5.6480279,0.0243278,OSM,0.53,594675123,Hospital,80.47957227957707
Likpe Bakua Polyclinic,Hospital,7.1627998,0.5824888,"OSM,HDX,healthsites",0.81,8946872399,Hospital,87.84044692081551
Lister Hospital,Hospital,5.6193087,-0.1464704,OSM,0.53,785918690,Hospital,72.55144955284753
MBA Hospital,Hospital,5.6013092,-0.2568138,OSM,0.53,277028141,Hospital,69.73352688613664
MEDIMAFO Herbal Hope,Hospital,5.7180502,-0.2824956,"OSM,HDX,healthsites",0.81,11792815969,Hospital,56.577605427989816
Madonna Maternity Hospital,Hospital,6.7056154,-1.7207633,OSM,0.53,788125741,Hospital,53.49473922559761
Malikem Hospital,Hospital,5.6673984,-0.1166379,OSM,0.53,787641195,Hospital,69.54053836708874
Mamobi General Hospital,Hospital,5.5913638,-0.1990858,OSM,0.53,391750854,Hospital,72.93318502452692
Mampong Government Hospital,Hospital,7.0423793,-1.406451,OSM,0.53,786546871,Hospital,2.6748511800598167
Mamprobi Hospital,Hospital,5.5381795,-0.2452645,OSM,0.53,965030706,Hospital,76.78153785126257
Manhyia District Hospital,Hospital,6.702753,-1.6128358,OSM,0.53,786944629,Hospital,46.308789133723444
Mankranso Government Hospital,Hospital,6.8210441,-1.8627434,"OSM,HDX,healthsites",0.81,7473457978,Hospital,58.72035490859323
Manna Mission,Hospital,5.6070963,-0.1073743,OSM,0.53,542892105,Hospital,75.80189999108775
Margret Marquart Catholic Hospital,Hospital,6.9993371,0.3034363,OSM,0.53,213212229,Hospital,58.6025525070697
Mater Dei Hospital,Hospital,6.6737272,-1.6417885,OSM,0.53,787412584,Hospital,50.75067558343986
Matermity Ward,Hospital,6.5483082,-0.8663937,OSM,0.53,452698029,Hospital,60.18255230981894
Mauplus Health Care Service,Hospital,9.407349,-0.8375556,"OSM,HDX,healthsites",0.82,11539296141,Hospital,103.99905549126478
McHenly's Medical Centre,Hospital,5.632815,-0.1669205,"OSM,HDX,healthsites",0.91,9469866678,Hospital,70.19984568599769
Medical Village Mortuary,Hospital,8.2595616,0.5110961,OSM,0.53,1193052251,Hospital,77.0461033790761
Medifem Multi-Specialist Hospital & Fertility Centre,Hospital,5.6585279,-0.2060705,"OSM,HDX,healthsites",0.81,7958938806,Hospital,65.79017102563728
Meridian Clinic,Hospital,5.6456266,-0.0072616,OSM,0.53,764528088,Hospital,78.46893731400385
Methodist Hospital,Hospital,5.5552366,-1.5437239,"OSM,HDX,healthsites",0.91,10265776948,Hospital,125.13077112901348
Methodist Hospital Wenchi,Hospital,7.7380768,-2.1113099,OSM,0.53,786945525,Hospital,110.16223458288644
Metro Health Hospital,Hospital,6.7088582,-1.637644,"OSM,HDX,healthsites",0.81,9366656210,Hospital,47.304594858040986
Mother of God Hospital,Hospital,5.7109557,-0.0501738,OSM,0.53,786579765,Hospital,69.85643291454227
Mother-Love Hospital,Hospital,5.7165452,-0.1663593,"OSM,HDX,healthsites",0.92,7812008490,Hospital,62.05149941281889
Mount Olives Hospital,Hospital,7.5964225,-1.9228298,OSM,0.53,1110432871,Hospital,84.33242009576665
Mount Sinai Hospital,Hospital,6.7336564,-1.7295966,OSM,0.53,787461103,Hospital,52.01179930464134
NEUROCARE SPECIALIST SERVICE,Hospital,6.6481752,-1.6425177,"OSM,HDX,healthsites",0.81,12246425065,Hospital,53.16217095226156
Nadowli Hospital,Hospital,10.3635054,-2.6589413,OSM,0.53,787188341,Hospital,203.2124695222348
Nagel Memorial Hospital,Hospital,4.9016007,-1.7665727,OSM,0.53,655981415,Hospital,162.40720840563102
Nagel Memorial Hospital Annex,Hospital,4.9009369,-1.7646309,OSM,0.53,683879725,Hospital,162.576677660384
Nana Benie Memorial Health Centre,Hospital,5.0494087,-2.4797998,"OSM,HDX,healthsites",0.82,7581519435,Hospital,125.24862846699048
Nandom Hospital,Hospital,10.8389883,-2.7729897,"OSM,HDX,healthsites",0.91,13063928520,Hospital,222.29367590521167
Nanton Kurug Clinic (New),Hospital,9.6171526,-0.7453967,OSM,0.53,494834248,Hospital,80.97770196689166
Narh-Bita Hospital,Hospital,5.6580109,-0.0108035,OSM,0.53,786559578,Hospital,77.15239587844975
Neptune Medical Centre,Hospital,5.6494797,-0.0748858,"OSM,HDX,healthsites",0.81,7312485183,Hospital,73.71053850820978
New Crystal Hospital,Hospital,5.7367339,-0.0143811,OSM,0.53,786575138,Hospital,70.29335345798096
New Hope Clinic,Hospital,6.1092716,1.1598332,OSM,0.53,247117144,Hospital,118.05666345518927
New Jejeti Health Centre,Hospital,6.4759191,-0.6539157,OSM,0.53,786326334,Hospital,37.96203435774761
New Life Laboratory & Clinic,Hospital,9.3937253,-0.8210051,OSM,0.53,785924698,Hospital,105.45627212099639
New Tafo Government Hospital,Hospital,6.2308156,-0.3660381,"OSM,HDX,healthsites",0.93,8279034723,Hospital,9.400531143903823
New Upper West Regional Hospital Site,Hospital,10.0872271,-2.5212674,OSM,0.53,406732179,Hospital,190.38884844205273
Ngleshie Amanfro Polyclinic,Hospital,5.5363505,-0.4112793,OSM,0.53,786598312,Hospital,73.7902596047481
Nkenkaasu Government Hospital,Hospital,7.3195232,-1.9027931,OSM,0.53,786599089,Hospital,64.21433773644105
Nkrankwanta Government Hospital,Hospital,7.0205959,-3.0532075,OSM,0.53,13626138309,Hospital,112.0528788025622
Nkwanta South Municipal Hospital,Hospital,8.2581225,0.5094212,OSM,0.53,786249348,Hospital,76.8024343987151
North Deseret Hospital,Hospital,5.6080307,-0.2787828,OSM,0.53,455565143,Hospital,68.32518995466
North Legon Hospital,Hospital,5.66942,-0.1824545,OSM,0.53,786339807,Hospital,65.8081004991502
Nova Surgery Center,Hospital,5.6530951,-0.1343793,OSM,0.53,787139863,Hospital,69.90118300392331
Nyaho Clinic,Hospital,5.6145561,-0.1849937,OSM,0.53,299668118,Hospital,71.18182830440807
Nyaho Medical Centre,Hospital,5.5514896,-0.2039394,"OSM,HDX,healthsites",0.81,5755779938,Hospital,76.84937156019241
Nyameadom Maternity Home,Hospital,5.5518626,-0.2643403,OSM,0.63,787118973,Hospital,74.73785201506975
Nyinahin Hospital,Hospital,6.6008109,-2.1097935,OSM,0.53,786554557,Hospital,62.15785801021948
Nzema Baptist Hospital,Hospital,5.0756155,-2.5424768,"OSM,HDX,healthsites",0.81,7746284986,Hospital,122.51799654214628
ODUMAN POLYCLINIC,Hospital,5.6421114,-0.3306611,OSM,0.53,1364744531,Hospital,63.29963556367441
ODUMAN POLYCLINIC,Hospital,5.6425277,-0.3308186,OSM,0.53,1364744532,Hospital,63.251023860218325
Obaatan Pa Womens Hospital,Hospital,5.6310246,-0.1687017,OSM,0.53,786328111,Hospital,70.29122405891808
Oda Government Hospital,Hospital,5.9284588,-0.9857572,OSM,0.53,713953896,Hospital,66.98748750690179
Offinso Health Center,Hospital,6.9379419,-1.6748899,OSM,0.53,788119913,Hospital,34.4768334866304
Opoku Agyemang Hospital,Hospital,7.5625319,-1.9370078,"OSM,HDX,healthsites",0.81,10875126402,Hospital,82.85671954307243
Osu Maternity Home Hospital,Hospital,5.553747,-0.185228,"OSM,HDX,healthsites",0.82,7308441494,Hospital,77.36536289592422
Otoo Memorial Clinic,Hospital,5.3544227,-0.6321839,OSM,0.53,791996627,Hospital,96.04222718445101
Owusu Memorial Hospital,Hospital,7.3271126,-2.332524,"OSM,HDX,healthsites",0.81,10913158607,Hospital,108.85666773975575
Paga District Hospital,Hospital,10.9704923,-1.1009057,OSM,0.53,13630002240,Hospital,76.25685060779601
Pankese Community Health Planning and Services,Hospital,6.5081592,-0.8438128,OSM,0.53,1136498503,Hospital,55.46504611500381
Pantang Hospital,Hospital,5.717441,-0.1907869,OSM,0.63,786216093,Hospital,60.65852176108707
Peki Government Hospital,Hospital,6.5342926,0.2262564,OSM,0.63,787175812,Hospital,8.681825118320663
Pentecost Clinic,Hospital,5.95753,-1.878119,OSM,0.63,967252117,Hospital,71.56891401925252
Pishigu Clinic,Hospital,9.966885,-0.6472076,OSM,0.63,441237332,Hospital,45.39883692382598
Polyclinic,Hospital,7.5935608,-2.787848,OSM,0.53,788134117,Hospital,159.66437999516003
Power House Hospital,Hospital,6.7297338,-1.6202898,"OSM,HDX,healthsites",0.81,8523253501,Hospital,44.30925183585974
Presbyterian Eye Clinic,Hospital,7.0493041,-0.0774028,"OSM,HDX,healthsites",0.81,8499239350,Hospital,67.45169471051778
Presbyterian Primary Health Center,Hospital,8.5343751,-0.515382,OSM,0.53,786245429,Hospital,98.4974192750332
Princess Marie Louie Children's Hospital,Hospital,5.5446455,-0.2132424,OSM,0.53,316141751,Hospital,77.20882277618819
Pro Vita Specialist Hospital,Hospital,5.6523539,-0.0198046,OSM,0.53,786571709,Hospital,77.02703249078894
Provident Specialist Hospital,Hospital,5.6262736,-0.2364287,OSM,0.53,788137900,Hospital,67.84492264544198
Rabboni Christian Hospital,Hospital,5.3054494,-1.9930461,OSM,0.53,378121782,Hospital,111.17245991384142
Redeemer Hospital,Hospital,5.2842836,-2.0057638,"OSM,HDX,healthsites",0.81,9664393652,Hospital,112.54902994947581
Redeemer Hospital,Hospital,5.2896863,-1.9856584,OSM,0.53,527858076,Hospital,113.09346116549088
Resolve Medical Hospital,Hospital,5.6355198,-0.0784421,"OSM,HDX,healthsites",0.81,12986866088,Hospital,74.78189163344439
Rhema Rapha Medical Center,Hospital,5.5765896,-0.1394692,OSM,0.53,1373254008,Hospital,77.12150081423529
Ridge Hospital,Hospital,5.5622992,-0.1993902,OSM,0.53,298260306,Hospital,75.91017489670217
Roman Catholic Hospital,Hospital,6.5466382,-0.7733547,OSM,0.53,787195784,Hospital,52.5049398392231
Roseth community eye care,Hospital,6.7176919,-1.4656783,"OSM,HDX,healthsites",0.82,8566523856,Hospital,38.28727493829497
"S.D.A. Hospital, Kwadaso",Hospital,6.6996795,-1.6585978,"OSM,HDX,healthsites",0.83,12556609497,Hospital,49.505679108120646
SDA Hospital,Hospital,6.19789,-1.63915,"OSM,HDX,healthsites",0.81,7319284442,Hospital,93.57542788941953
SDA Hospital,Hospital,9.3997276,-0.8318801,OSM,0.63,154371093,Hospital,104.82114261086349
SICK,Hospital,6.8126582,-1.4265516,OSM,0.53,1486695323,Hospital,27.12742736613163
SICK BAY,Hospital,6.8126658,-1.4265491,OSM,0.53,13628500049,Hospital,27.126552510563503
SSNIT Hospital,Hospital,5.562561,-0.1821125,OSM,0.53,785855366,Hospital,76.59306776363796
SSNIT Mother and Child,Hospital,5.5551471,-0.1792964,OSM,0.53,597939156,Hospital,77.46996224844038
ST. DOMINIC CATHOLIC HOSPITAL,Hospital,6.0476654,-0.7984533,OSM,0.53,723537566,Hospital,42.59325526075992
Saint Martin D Porres Hostital,Hospital,6.1442201,0.0150767,OSM,0.53,1395340546,Hospital,41.42037872880849
Sakumono Community Hospital,Hospital,5.6224959,-0.0627493,OSM,0.53,786562321,Hospital,76.93931364968029
Salaga Hospital,Hospital,8.5427463,-0.5042297,OSM,0.63,1433596206,Hospital,98.58306726711099
Sam J Hospital,Hospital,5.6773994,-0.2030279,OSM,0.53,665805262,Hospital,64.02761281400812
Sam Jonah Clinic,Hospital,5.2450606,-2.0450918,OSM,0.53,382961412,Hospital,114.47457072003805
Samartex Hospital,Hospital,5.6158357,-2.5642588,OSM,0.53,621692284,Hospital,63.22971908390261
Samudure Hospital,Hospital,10.8205224,-0.055953,OSM,0.53,680116564,Hospital,97.14013801415778
Sape Agbo Memorial Hospital,Hospital,6.0972708,1.142875,OSM,0.53,247289779,Hospital,116.79076061320089
Savelugu District Hospital,Hospital,9.6192341,-0.8301155,OSM,0.53,757318733,Hospital,80.54936849474491
Sawia Health Center,Hospital,6.6135698,-1.5422574,OSM,0.53,1073125010,Hospital,51.74941426219631
Sawla-Tuna-Kalba District Hospital,Hospital,9.2639724,-2.4018927,OSM,0.53,1211688667,Hospital,212.35863103280408
Scanport Healthcare and Medical Imaging,Hospital,5.5328819,-0.2372229,"OSM,HDX,healthsites",0.93,11082706568,Hospital,77.6033376755956
Shai Osudoku New District Hospital,Hospital,5.8988653,-0.0914846,OSM,0.53,788123204,Hospital,51.68125547570665
Shai Osudoku Old District Hospital,Hospital,5.8853275,-0.0918681,OSM,0.53,787456161,Hospital,52.63557348935341
Shama Hospital,Hospital,5.0118315,-1.6353582,OSM,0.53,786526006,Hospital,159.98608632842655
Siloam Hospital,Hospital,6.7000574,-1.6608735,"OSM,HDX,healthsites",0.82,12556609496,Hospital,49.62640762520692
